blank-NC-01,blank-NC-02,blank-NC-03,blank-NC-04,blank-NC-05,negative-CSF-01,negative-CSF-02,negative-CSF-03,negative-CSF-04,negative-CSF-05,negative-CSF-06,negative-CSF-07,negative-CSF-08,negative-CSF-09,negative-CSF-10,negative-CSF-11,negative-CSF-12,negative-CSF-13,negative-CSF-14,negative-CSF-15,negative-CSF-16,negative-CSF-17,negative-CSF-18,negative-CSF-19,mos-CSF-01,pae-CSF-01,pae-CSF-02,pae-CSF-03,pae-CSF-04,pae-CSF-05,pae-CSF-06,eco-CSF-01,eco-CSF-02,eco-CSF-03,eco-CSF-04,eco-CSF-05,eco-CSF-06,eco-CSF-07,eco-CSF-08,negative-CSF-20,negative-CSF-21,negative-CSF-22,negative-CSF-23,negative-CSF-24,negative-CSF-25,negative-CSF-26,negative-CSF-27,taxid
0.0,0.0,0.0,0.0,1.60848e-06,0.0,0.0,1.741757611088865e-07,0.0,0.0,0.0,0.0,1.066752006827e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615
3.22652e-06,1.422293e-05,0.0,1.7781e-06,1.286782e-05,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,1.9920318725099e-05,0.0,2.603475118588e-06,0.0,0.0,1.537876435626876e-07,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.593555914849296e-07,0.0,0.0,0.0,0.0,1.888188643640458e-07,0.0,0.0,0.0,0.0,0.0,216778
3.22652e-06,4.673248e-05,9.02395e-06,1.7781e-06,3.056107e-05,0.0,0.0,1.741757611088865e-07,0.0,0.0,3.2248707189639653e-07,9.960159362549e-06,1.066752006827e-06,5.206950237176e-06,0.0,4.548566178226e-06,1.537876435626876e-07,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,1.272033852382507e-07,1.4027810976930426e-07,0.0,0.0,0.0,1.4547024566142262e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.4366538378267797e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40324
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034
4.83979e-06,8.12739e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2248707189639653e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2279584238950003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28101
0.0,0.0,0.0,0.0,3.21695e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066752006827e-06,2.603475118588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39956
0.0,2.03185e-06,2.25599e-06,1.7781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33051
0.0,0.0,2.25599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93064
2.903872e-05,1.828662e-05,1.579191e-05,1.42248e-05,4.82543e-06,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,4.980079681274e-06,0.0,1.0413900474353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.546710840488e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141890
3.22652e-06,6.09554e-06,9.02395e-06,5.3343e-06,9.65086e-06,0.0,1.2718490956135454e-07,1.741757611088865e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.1547848162425565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3777911637843738e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13690
6.45305e-06,0.0,6.76796e-06,7.1124e-06,3.21695e-06,0.0,0.0,3.48351522217773e-07,0.0,0.0,3.2248707189639653e-07,4.980079681274e-06,1.066752006827e-06,2.603475118588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,2.59312562397e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296562811985e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80878
4.83979e-06,0.0,6.76796e-06,1.7781e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,0.0,4.267008027308e-06,2.603475118588e-06,0.0,2.274283089113e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.151972282597e-06,0.0,0.0,0.0,1.3777911637843738e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431059
2.097241e-05,1.422293e-05,0.0,1.7780999999999998e-05,8.04239e-06,0.0,0.0,1.741757611088865e-07,0.0,0.0,8.062176797409912e-07,4.980079681274e-06,7.46726404779e-06,1.3017375592941e-05,1.1547848162425565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.737127464448706e-07,0.0,0.0,0.0,0.0,1.209154460050867e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3968655733399825e-07,0.0,105219
4.83979e-06,6.09554e-06,6.76796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1453492
0.0,0.0,2.25599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.980079681274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459529
1.61326e-06,2.03185e-06,1.353592e-05,8.890499999999999e-06,3.21695e-06,0.0,0.0,0.0,0.0,0.0,4.837306078445949e-07,0.0,1.066752006827e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426421
6.775702e-05,3.250955e-05,9.926342e-05,4.08963e-05,5.790518e-05,9.951263686097336e-08,0.0,1.045054566653e-06,0.0,0.0,4.837306078445949e-07,2.9880478087649e-05,2.7735552177507e-05,7.0293828201883e-05,0.0,4.548566178226e-06,0.0,0.0,1.299153471597907e-07,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1422769966887677e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4366538378267797e-07,2.0656927476213032e-07,0.0,0.0,0.0,0.0,0.0,0.0,1282
1.61326e-06,0.0,2.25599e-06,0.0,1.60848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.379930706492e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170573
1.61326e-06,2.03185e-06,0.0,1.7781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.960159362549e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1351
0.0,0.0,4.511970000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.603475118588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465756
1.61326e-06,2.03185e-06,6.76796e-06,1.7781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461393
0.0,0.0,2.25599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72000
0.0,0.0,0.0,0.0,3.21695e-06,0.0,0.0,0.0,0.0,0.0,3.2248707189639653e-07,0.0,0.0,1.8224325830118e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31943
1.29061e-05,9.752866e-05,6.316763e-05,8.890499999999999e-06,1.125934e-05,0.0,0.0,3.48351522217773e-07,0.0,0.0,0.0,4.980079681274e-06,2.133504013654e-06,0.0,0.0,2.274283089113e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.151972282597e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0656927476213032e-07,0.0,0.0,0.0,0.0,0.0,0.0,1274
0.0,0.0,2.25599e-06,1.7781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43768
8.06631e-06,1.828662e-05,4.737572e-05,5.3343e-06,1.608477e-05,1.990252737219468e-07,0.0,0.0,0.0,0.0,0.0,0.0,2.133504013654e-06,5.206950237176e-06,0.0,4.548566178226e-06,1.537876435626876e-07,0.0,0.0,0.0,0.0,1.3974320509145985e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169292
3.22652e-06,0.0,2.25599e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43304
1.61326e-06,2.03185e-06,6.76796e-06,7.1124e-06,1.60848e-06,0.0,0.0,1.741757611088865e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.378069891846319e-07,0.0,2.513667438278781e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66297911340098e-07,0.0,0.0,0.0,0.0,1.593555914849296e-07,0.0,1.2616817536467965e-07,2.873307675653559e-07,0.0,0.0,1.35979827120687e-07,0.0,2.65234400901797e-07,0.0,0.0,10376
3.226525e-05,1.625478e-05,3.38398e-05,1.42248e-05,1.608477e-05,0.0,0.0,1.741757611088865e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.554326371133661e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101564
1.129284e-05,2.03185e-06,6.76796e-06,5.3343e-06,6.43391e-06,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29448
0.0,4.06369e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169388
1.61326e-06,0.0,0.0,7.1124e-06,3.21695e-06,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,4.9800796812749006e-05,1.066752006827e-06,1.0413900474353e-05,0.0,2.274283089113e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148157
9.356921e-05,0.00050999364,0.00039254171,3.02277e-05,0.00013993753,9.951263686097336e-08,0.0,3.48351522217773e-07,0.0,0.0,3.063627183015e-06,1.4940239043824e-05,6.400512040963e-06,1.8224325830118e-05,0.0,1.5919981623792e-05,1.537876435626876e-07,1.378069891846319e-07,0.0,0.0,0.0,0.0,2.151972282597e-06,0.0,1.868563732224353e-07,0.0,2.755582327568747e-07,0.0,0.0,1.209154460050867e-07,1.1422769966887677e-07,1.2771631855668304e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.873307675653559e-07,2.0656927476213032e-07,5.664565930921373e-07,1.35979827120687e-07,0.0,2.65234400901797e-07,0.0,0.0,303
1.29061e-05,2.031847e-05,2.255987e-05,1.42248e-05,1.125934e-05,0.0,0.0,1.741757611088865e-07,0.0,0.0,9.674612156891897e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.888188643640458e-07,0.0,0.0,0.0,0.0,0.0,47885
1.451936e-05,9.752866e-05,4.511974e-05,0.0,2.573564e-05,0.0,0.0,0.0,0.0,0.0,8.062176797409912e-07,0.0,1.066752006827e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.151972282597e-06,0.0,0.0,1.445914553968616e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0656927476213032e-07,3.776377287280916e-07,0.0,0.0,0.0,0.0,0.0,70775
0.0,0.0,0.00023236664,3.37839e-05,3.21695e-06,0.0,0.0,0.0,0.0,0.0,1.451191823533e-06,5.9760956175298e-05,1.066752006827e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566
0.00011776815,8.736943e-05,0.00024139059,8.712691e-05,8.846625000000001e-05,9.951263686097336e-08,5.087396382454181e-07,6.96703044435546e-07,0.0,0.0,2.096165967326e-06,0.0,0.0,0.0,1.1547848162425565e-07,4.548566178226e-06,0.0,1.378069891846319e-07,0.0,0.0,0.0,0.0,1.075986141298e-06,1.296562811985e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4547024566142262e-07,0.0,1.3074788969637336e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207340
1.613262e-05,2.235032e-05,1.353592e-05,7.1124e-06,1.286782e-05,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,0.0,0.0,0.0,1.1547848162425565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2616817536467965e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259
0.0,0.0,0.0,1.7781e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28133
1.451936e-05,2.031847e-05,2.481586e-05,8.890499999999999e-06,2.0910210000000003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472694
1.61326e-06,6.09554e-06,2.255987e-05,1.7781e-06,1.60848e-06,0.0,0.0,1.741757611088865e-07,0.0,0.0,0.0,4.980079681274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31998
3.710503e-05,3.047771e-05,8.121553e-05,3.37839e-05,2.573564e-05,0.0,0.0,0.0,0.0,0.0,3.2248707189639653e-07,9.960159362549e-06,0.0,0.0,0.0,2.274283089113e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.296562811985e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.326172004508985e-07,0.0,0.0,269660
0.0,0.0,6.76796e-06,3.5562e-06,1.60848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.511164655137494e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257003
4.83979e-06,4.2668790000000007e-05,4.511970000000001e-06,1.7781e-06,9.65086e-06,0.0,0.0,1.741757611088865e-07,0.0,0.0,1.612435359481983e-07,0.0,1.066752006827e-06,0.0,0.0,2.274283089113e-06,0.0,1.378069891846319e-07,0.0,0.0,0.0,0.0,0.0,1.296562811985e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.888188643640458e-07,0.0,0.0,0.0,0.0,0.0,33050
0.0,2.03185e-06,4.511970000000001e-06,0.0,0.0,0.0,0.0,1.741757611088865e-07,0.0,0.0,3.2248707189639653e-07,0.0,0.0,1.0413900474353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1703
1.61326e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.612435359481983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157782
1.451936e-05,3.047771e-05,3.609579e-05,1.6002900000000002e-05,9.65086e-06,2.985379105829201e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13689
1.774589e-05,6.09554e-06,2.932783e-05,2.84496e-05,1.44763e-05,0.0,0.0,1.741757611088865e-07,0.0,0.0,0.0,0.0,0.0,5.206950237176e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1717
3.226525e-05,3.250955e-05,4.0607760000000005e-05,3.2005800000000004e-05,3.216955e-05,9.951263686097336e-08,0.0,8.708788055444324e-07,0.0,0.0,4.837306078445949e-07,0.0,0.0,2.603475118588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.209154460050867e-07,0.0,0.0,0.0,1.3768386820074032e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40214
1.129284e-05,2.03185e-06,1.127993e-05,8.890499999999999e-06,4.82543e-06,0.0,0.0,1.741757611088865e-07,0.0,0.0,4.837306078445949e-07,2.4900398406374e-05,1.066752006827e-06,2.603475118588e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48296
9.67957e-06,1.219108e-05,2.255987e-05,3.5562e-06,1.125934e-05,0.0,0.0,1.741757611088865e-07,0.0,0.0,1.612435359481983e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300
1.613262e-05,8.127389e-05,2.481586e-05,3.5562e-06,1.769325e-05,0.0,0.0,0.0,0.0,0.0,6.449741437927931e-07,0.0,0.0,0.0,0.0,2.274283089113e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.075986141298e-06,0.0,0.0,0.0,0.0,1.272033852382507e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35979827120687e-07,0.0,0.0,0.0,0.0,76759
0.0,2.03185e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198618
